mandt,spras,anlkl,txk20,txk50,txt50,txa50,xltxid,operation_flag,is_deleted,recordstamp
800,I,00004000,Inv. in corso,Investimenti in corso,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,I,00003200,EED / Hardware,EED / Hardware,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,I,00004001,Misura investimento,IiC come misura d'investimento,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,I,N4001,Misura investimento,IiC come misura d'investimento,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00008100,前払,前払,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00001100,建物,建物,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00003100,車両,車両,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00008200,営業権,営業権,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00008000,美術品,美術品,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00003200,事務機器,事務機器,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00007000,費用構成,費用構成,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,L6100,リース資産,リース資産,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00009000,リース資産,リース資産,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,L6010,リース資産,リース資産,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00004000,建設仮勘定,建設仮勘定,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,L4000,建設仮勘定,建設仮勘定,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,4000R&D,建設仮勘定,建設仮勘定,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00002000,機械下落法,機械下落法,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00009360,機械下落法,機械下落法,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,2000R,機械下落法,機械下落法,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,2000D,機械下落法,機械下落法,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,L2210,機械定額法,機械定額法,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00002100,機械定額法,機械定額法,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00002110,機械定額法,機械定額法,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,L2220,機械定額法,機械定額法,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,L2000,機械定額法,機械定額法,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00002200,グループ資産,グループ資産 (USA/カナダのみ),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,IN9520,設備投資案件,設備投資案件としての建設仮勘定,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,IN1800,ファクトリ建物,Factory buildings,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00006000,リース資産 (oper.),リース資産 (オペレーティングリース),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,NLM001,資本投資メジャー,投資メジャーにおける建設仮勘定,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,NLM002,資本投資メジャー,投資メジャーにおける建設仮勘定,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00006100,リース (キャピタル),リース資産 (キャピタルリース),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00005001,少額資産 (集合管理),少額資産 (集合管理),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,L5000,少額資産（個別管理）,少額資産（個別管理）,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,L5100,少額資産（個別管理）,少額資産（個別管理）,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00005000,少額資産（個別管理）,少額資産（個別管理）,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,N4001,投資規準の建設仮勘定,設備投資案件としての建設仮勘定,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00004001,投資規準の建設仮勘定,設備投資案件としての建設仮勘定,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,J,00006001,リース資産 (キャピタル),リース資産 (キャピタルリース),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,K,00002000,Maskiner,Maskiner,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,K,00003100,Vognpark,Vognpark,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,K,00001100,Bygninger,Bygninger,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,K,L5100,Småaktiver,Småaktiver,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,K,00005000,Småaktiver,Småaktiver,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,K,L5000,Småaktiver,Småaktiver,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,K,00008000,Kunstobjekter,Kunstobjekter,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,K,L4000,Anlæg u. udf.,Anlæg u. udf.,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,K,00004000,Anlæg u. udf.,Anlæg u. udf.,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,K,00003200,EDB / hardware,EDB / hardware,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,K,N4001,Investeringstiltag,AuU som investeringstiltag,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,K,00004001,Investeringstiltag,AuU som investeringstiltag,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,L5000,NSMT,Niskocenne składniki majątku trw.,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,L5100,NSMT,Niskocenne składniki majątku trw.,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,00005000,NSMT,Niskocenne składniki majątku trw.,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,00001100,Budynek,Budynek,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,2000R,Maszyny,Maszyny,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,2000D,Maszyny,Maszyny,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,00002000,Maszyny,Maszyny,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,00009360,Maszyny,Maszyny,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,00008000,Dzieła sztuki,Dzieła sztuki,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,00003100,Tabor pojazdów,Tabor pojazdów,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,00008200,Wartość firmy,Wartość firmy,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,4000R&D,Inwestycje rozp.,Inwestycje rozp.,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,L4000,Inwestycje rozp.,Inwestycje rozp.,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,00004000,Inwestycje rozp.,Inwestycje rozp.,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,00006000,Leasing operacyjny,Wyleasingowane skł.maj.trw. (leasing operac.),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,L6100,Leasing operacyjny,Wyleasingowane skł.maj.trw. (leasing operac.),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,00006100,Leasing kapitałowy,Wyleasingowane skł.maj.trw.(leasing kapitał.),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,00003200,Prz.danych/sp. komp.,Prztwarzanie danych/Sprzęt komputerowy,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,N4001,Środek inwestycyjny,Inwest. rozp. jako śr. inwest.,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,L,00004001,Środek inwestycyjny,Inwest. rozp. jako śr. inwest.,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,2000D,機械,機械,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,00002000,機械,機械,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,00009360,機械,機械,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,2000R,機械,機械,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,00003100,車輛,車輛,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,00001100,建築物,建築物,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,00008000,藝術品,藝術品,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,L5100,低值資產,低值資產,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,00005000,低值資產,低值資產,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,L5000,低值資產,低值資產,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,L4000,在建資產,在建資產,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,4000R&D,在建資產,在建資產,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,00004000,在建資產,在建資產,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,N4001,投資評價,在建工程作為資本投資措施,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,00004001,投資評價,在建工程作為資本投資措施,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,00007000,Formation expenses,Formation expenses,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,00006100,租賃﹙資本）,租賃的資產﹙資本租賃,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,00003200,資料處理 / 硬體,資料處理 / 硬體,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,00006000,租賃﹙營業租賃）,租賃資產﹙營業租賃）,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,M,L6100,租賃﹙營業租賃）,租賃資產﹙營業租賃）,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,00001100,Gebouwen,Gebouwen,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,00002000,Machines,Machines,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,00003100,Wagenpark,Wagenpark,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,00008000,Kunstobjecten,Kunstobjecten,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,00003200,EDP / hardware,EDP / hardware,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,00004001,Invest.maatregel,AIA als investeringsmaatregel,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,N4001,Invest.maatregel,AIA als investeringsmaatregel,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,00004000,Activa in aanbouw,Activa in aanbouw,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,L4000,Activa in aanbouw,Activa in aanbouw,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,L6100,Leasing (operat.),Geleaste activa (operational lease),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,00006000,Leasing (operat.),Geleaste activa (operational lease),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,L5000,Kleine investeringen,Kleine investeringen,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,00005000,Kleine investeringen,Kleine investeringen,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,N,L5100,Kleine investeringen,Kleine investeringen,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,L5000,ALV,Anleggsmidler med lav verdi,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,L5100,ALV,Anleggsmidler med lav verdi,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,00005000,ALV,Anleggsmidler med lav verdi,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,00003100,Bilpark,Bilpark,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,00002000,Maskiner,Maskiner,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,00001100,Bygninger,Bygninger,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,00003200,EDB/maskinvare,EDB/maskinvare,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,00008000,Kunstgjenstander,Kunstgjenstander,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,N4001,Investeringstiltak,Anlegg under utførelse som invest.tiltak,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,00004001,Investeringstiltak,Anlegg under utførelse som invest.tiltak,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,00006100,Leasing (finansiell),Leasede anleggsmidler (finansiell leasing),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,00004000,Anl. under utførelse,Anl. under utførelse,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,O,L4000,Anl. under utførelse,Anl. under utførelse,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00008200,Aviamento,Goodwill,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00002200,Complexos,Complexos de imobilizados (apenas USA/CANADÁ),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00003100,Veículos,Veículos,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00001100,Edifícios,Edifícios,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00008100,Adiantamentos,Adiantamentos,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00008000,Objeto de arte,Objeto de arte,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,IN1800,EdifícioFábrica,Factory buildings,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,4000R&D,Imob.em andamento,Imobilizado em andamento,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00004000,Imob.em andamento,Imobilizado em andamento,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,L4000,Imob.em andamento,Imobilizado em andamento,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00004001,Medida de invest.,Imobilizado em andamento - medidas de investimento,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,NLM001,Medida de invest.,Imobilizado em andamento - medidas de investimento,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,NLM002,Medida de invest.,Imobilizado em andamento - medidas de investimento,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,N4001,Medida de invest.,Imobilizado em andamento - medidas de investimento,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00002110,Máquinas: linear,Máquinas: linear,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,L2210,Máquinas: linear,Máquinas: linear,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,L2220,Máquinas: linear,Máquinas: linear,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00002100,Máquinas: linear,Máquinas: linear,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,L2000,Máquinas: linear,Máquinas: linear,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00003200,Computador pessoal,Computador pessoal,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,L6100,Imobilizado leasing,Imobilizado de leasing,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,L6010,Imobilizado leasing,Imobilizado de leasing,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00006000,Imobilizado leasing,Imobilizado de leasing,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00006001,Imobilizado leasing,Imobilizado de leasing,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,IN9520,Medida investimento,Imobilizados em andamento como medida investimento,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00005001,BBV (administr.col.),Bens de baixo valor (administração coletiva),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,L5100,BBV (administr.ind.),Bens de baixo valor (administração individual),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,L5000,BBV (administr.ind.),Bens de baixo valor (administração individual),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00005000,BBV (administr.ind.),Bens de baixo valor (administração individual),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00007000,Custo constituição,Custo de constituição,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00009000,Imobilizado de leasi,Imobilizado de leasing,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00002000,Máquinas: decrescen.,Máquinas: decrescente,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,2000R,Máquinas: decrescen.,Máquinas: decrescente,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,2000D,Máquinas: decrescen.,Máquinas: decrescente,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,P,00009360,Máquinas: decrescen.,Máquinas: decrescente,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,00005000,DIM,Drobný investičný majetok,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,L5100,DIM,Drobný investičný majetok,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,L5000,DIM,Drobný investičný majetok,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,00001100,Budova,Budova,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,2000D,Stroje,Stroje,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,00009360,Stroje,Stroje,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,00002000,Stroje,Stroje,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,2000R,Stroje,Stroje,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,00003100,Vozový park,Vozový park,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,00003200,ESD / Hardware,ESD / Hardware,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,00006100,Leasing (kapit.),IM na leasing (kapitálový leasing),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,00008000,Umelecké objekty,Umelecké objekty,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,L4000,Nedokonč.investícia,Nedokončená investícia,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,4000R&D,Nedokonč.investícia,Nedokončená investícia,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,00004000,Nedokonč.investícia,Nedokončená investícia,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,N4001,Investičné opatrenie,Nedok.investície ako inv.opatrenia,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,Q,00004001,Investičné opatrenie,Nedok.investície ako inv.opatrenia,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00001100,Здания,Здания,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00003100,Парк ТС,Парк транспортного хоз-ва,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00008200,Гудвилл,Гудвилл,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00002200,Комплексы,Комплексы основных средств (только США/Канада),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00008100,Предоплаты,Предоплаты,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00006100,Лизинг (Capital),Лизинговые ОснСредства (Capital Lease),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,IN1800,Произв. помещ.,Factory buildings,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00003200,Перс. компьютер,Персональные компьютеры,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00005000,МБП (отд. управл.),МБП (управление по отдельности),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,L5000,МБП (отд. управл.),МБП (управление по отдельности),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,L5100,МБП (отд. управл.),МБП (управление по отдельности),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00007000,Учредит. расходы,Учредительские расходы,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00006001,Финанс. лизинг ОС,Финансовый лизинг основных средств,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,L6010,Финанс. лизинг ОС,Финансовый лизинг основных средств,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00009360,Станки - ускоренно,Станки - ускоренно,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,2000R,Станки - ускоренно,Станки - ускоренно,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,2000D,Станки - ускоренно,Станки - ускоренно,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00002000,Станки - ускоренно,Станки - ускоренно,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00005001,МБП (групп. управл.),МБП (групповое управление),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00002130,Машины - равном. ам.,Машины - равномерная амортизация,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00002120,Машины - равном. ам.,Машины - равномерная амортизация,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00002110,Машины - равном. ам.,Машины - равномерная амортизация,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00004000,НезавершКапСтроит,Незавершенное капитальное строительство,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,L4000,НезавершКапСтроит,Незавершенное капитальное строительство,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,4000R&D,НезавершКапСтроит,Незавершенное капитальное строительство,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00001010,Внешние сооружения,Внешние сооружения,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,L6100,Оператив. лизинг ОС,Оперативный лизинг основных средств,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00006000,Оператив. лизинг ОС,Оперативный лизинг основных средств,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00008000,Предметы искусства,Предметы искусства,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,L2220,Станки - равномерно,Станки - равномерно,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00002100,Станки - равномерно,Станки - равномерно,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,L2000,Станки - равномерно,Станки - равномерно,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,L2210,Станки - равномерно,Станки - равномерно,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,IN9520,Инвест. мероприятие,Незав. капит. стр-во как инвест. мероприятие,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00009000,Лизинговые основные,Лизинговые основные средства,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,NLM002,ИнвестицМероприятие,Объекты НКС - инвестиционное мероприятия,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,NLM001,ИнвестицМероприятие,Объекты НКС - инвестиционное мероприятия,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,00004001,ИнвестицМероприятие,Объекты НКС - инвестиционное мероприятия,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,R,N4001,ИнвестицМероприятие,Объекты НКС - инвестиционное мероприятия,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00002200,Complejos,Complejos de activos fijos (sólo EE.UU./Canadá),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00001100,Edificios,Edificios,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,IN1800,Ce.producción,Factory buildings,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,L6100,Act.fijos leasing,Activos fijos en leasing,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00006000,Act.fijos leasing,Activos fijos en leasing,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00006001,Act.fijos leasing,Activos fijos en leasing,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,L6010,Act.fijos leasing,Activos fijos en leasing,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00008200,Fondo de comercio,Fondo de comercio,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,L2220,Máquinas: lineal,Máquinas: amortiz.lineal,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,L2210,Máquinas: lineal,Máquinas: amortiz.lineal,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00002100,Máquinas: lineal,Máquinas: amortiz.lineal,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00002110,Máquinas: lineal,Máquinas: amortiz.lineal,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,L2000,Máquinas: lineal,Máquinas: amortiz.lineal,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00008100,Pagos adelantados,Pagos adelantados,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00004000,Act.fijos en curso,Activos fijos en curso,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,4000R&D,Act.fijos en curso,Activos fijos en curso,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,L4000,Act.fijos en curso,Activos fijos en curso,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00008000,Objetos artísticos,Objetos artísticos,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00009000,Activos fijos arrend,Activos fijos arrendados,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00005001,BPV (gest.colectiva),Bienes económicos poco valor (gestión colectiva),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00003200,Computadora personal,Computadora personal,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00007000,Gastos constitución,Gastos de constitución,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,NLM002,Medida de inversión,Activos fijos en curso: medidas de inversión,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,IN9520,Medida de inversión,AF en curso como medida de inversión,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00004001,Medida de inversión,Activos fijos en curso: medidas de inversión,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,N4001,Medida de inversión,Activos fijos en curso: medidas de inversión,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,NLM001,Medida de inversión,Activos fijos en curso: medidas de inversión,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,2000D,Máquinas: degresiva,Máquinas: amortiz.degresiva,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00002000,Máquinas: degresiva,Máquinas: amortiz.degresiva,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00009360,Máquinas: degresiva,Máquinas: amortiz.degresiva,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,2000R,Máquinas: degresiva,Máquinas: amortiz.degresiva,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00003100,Parque de vehículos,Parque de vehículos,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,L5000,BPV (gestión indiv.),Bienes económicos de poco valor (gestión indiv.),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,00005000,BPV (gestión indiv.),Bienes económicos de poco valor (gestión indiv.),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,S,L5100,BPV (gestión indiv.),Bienes económicos de poco valor (gestión indiv.),,,,L,False,2021-07-27 03:11:23.530644+00:00
800,T,L4000,YOY,Yapılmakta olan yatırımlar,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,T,00004000,YOY,Yapılmakta olan yatırımlar,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,T,4000R&D,YOY,Yapılmakta olan yatırımlar,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,T,00001100,Bina,Bina,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,T,L5100,DDDV,Düşük değerli duran varlıklar,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,T,L5000,DDDV,Düşük değerli duran varlıklar,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,T,00005000,DDDV,Düşük değerli duran varlıklar,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,T,00009360,Makineler,Makineler,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,T,2000D,Makineler,Makineler,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,T,2000R,Makineler,Makineler,,,,L,False,2021-07-27 03:11:23.530644+00:00
800,T,00002000,Makineler,Makineler,,,,L,False,2021-07-27 03:11:23.530644+00:00
