mandt,spras,msehi,mseh3,mseh6,mseht,msehl,operation_flag,is_deleted,recordstamp
800,3,PAA,PAA,한쌍,한쌍,한쌍,L,False,2021-08-06 04:20:55.078954+00:00
200,4,PAA,PAA,PEREC,Pereche,Pereche,L,False,2021-08-06 04:20:55.078954+00:00
800,4,PAA,PAA,PEREC,Pereche,Pereche,L,False,2021-08-06 04:20:55.078954+00:00
800,W,PAA,PAA,Чифт,Чифт,Чифт,L,False,2021-08-06 04:20:55.078954+00:00
200,W,PAA,PAA,Чифт,Чифт,Чифт,L,False,2021-08-06 04:20:55.078954+00:00
200,R,PAA,PAA,пара,пара,Пара,L,False,2021-08-06 04:20:55.078954+00:00
800,R,PAA,PAA,пара,пара,Пара,L,False,2021-08-06 04:20:55.078954+00:00
800,2,PAA,PAA,คู่,คู่,คู่,L,False,2021-08-06 04:20:55.078954+00:00
200,2,PAA,PAA,คู่,คู่,คู่,L,False,2021-08-06 04:20:55.078954+00:00
200,J,PAA,PAI,ペア,組,組,L,False,2021-08-06 04:20:55.078954+00:00
800,J,PAA,PAI,ペア,組,組,L,False,2021-08-06 04:20:55.078954+00:00
200,E,PAA,PAI,PAIR,Pair,Pair,L,False,2021-08-06 04:20:55.078954+00:00
800,Z,PAA,PAI,PAIR,Pair,Pair,L,False,2021-08-06 04:20:55.078954+00:00
800,E,PAA,PAI,PAIR,Pair,Pair,L,False,2021-08-06 04:20:55.078954+00:00
200,Z,PAA,PAI,PAIR,Pair,Pair,L,False,2021-08-06 04:20:55.078954+00:00
800,F,PAA,PAI,paire,Paire,Paire,L,False,2021-08-06 04:20:55.078954+00:00
200,F,PAA,PAI,paire,Paire,Paire,L,False,2021-08-06 04:20:55.078954+00:00
800,P,PAA,PAR,PAR,Par,Par,L,False,2021-08-06 04:20:55.078954+00:00
800,O,PAA,PAR,PAR,Par,Par,L,False,2021-08-06 04:20:55.078954+00:00
200,5,PAA,PAR,PAR,Par,Par,L,False,2021-08-06 04:20:55.078954+00:00
800,5,PAA,PAR,PAR,Par,Par,L,False,2021-08-06 04:20:55.078954+00:00
200,O,PAA,PAR,PAR,Par,Par,L,False,2021-08-06 04:20:55.078954+00:00
200,P,PAA,PAR,PAR,Par,Par,L,False,2021-08-06 04:20:55.078954+00:00
200,V,PAA,PAR,Par,Par,Par,L,False,2021-08-06 04:20:55.078954+00:00
800,S,PAA,PAR,Par,Par,Par,L,False,2021-08-06 04:20:55.078954+00:00
800,V,PAA,PAR,Par,Par,Par,L,False,2021-08-06 04:20:55.078954+00:00
200,S,PAA,PAR,Par,Par,Par,L,False,2021-08-06 04:20:55.078954+00:00
200,U,PAA,PAR,Pari,Pari,Pari,L,False,2021-08-06 04:20:55.078954+00:00
800,U,PAA,PAR,Pari,Pari,Pari,L,False,2021-08-06 04:20:55.078954+00:00
200,H,PAA,PÁR,PÁR,Pár,Pár,L,False,2021-08-06 04:20:55.078954+00:00
800,H,PAA,PÁR,PÁR,Pár,Pár,L,False,2021-08-06 04:20:55.078954+00:00
200,C,PAA,PÁR,PÁR,Pár,Pár,L,False,2021-08-06 04:20:55.078954+00:00
800,Q,PAA,PÁR,PÁR,Pár,Pár,L,False,2021-08-06 04:20:55.078954+00:00
200,Q,PAA,PÁR,PÁR,Pár,Pár,L,False,2021-08-06 04:20:55.078954+00:00
800,C,PAA,PÁR,PÁR,Pár,Pár,L,False,2021-08-06 04:20:55.078954+00:00
200,T,PAA,ÇFT,ÇİFT,Çift,Çift,L,False,2021-08-06 04:20:55.078954+00:00
800,T,PAA,ÇFT,ÇİFT,Çift,Çift,L,False,2021-08-06 04:20:55.078954+00:00
800,G,PAA,ΡΑΑ,ΖΕΥΓΟΣ,Zεύγος,Zεύγος,L,False,2021-08-06 04:20:55.078954+00:00
200,G,PAA,ΡΑΑ,ΖΕΥΓΟΣ,Zεύγος,Zεύγος,L,False,2021-08-06 04:20:55.078954+00:00
200,C,PAK,BAL,BAL,Balík,Balík,L,False,2021-08-06 04:20:55.078954+00:00
800,C,PAK,BAL,BAL,Balík,Balík,L,False,2021-08-06 04:20:55.078954+00:00
200,Q,PAK,BAL,BAL,Balík,Balík,L,False,2021-08-06 04:20:55.078954+00:00
800,Q,PAK,BAL,BAL,Balík,Balík,L,False,2021-08-06 04:20:55.078954+00:00
200,S,PAK,BTO,BTO,Bulto,Bulto,L,False,2021-08-06 04:20:55.078954+00:00
800,S,PAK,BTO,BTO,Bulto,Bulto,L,False,2021-08-06 04:20:55.078954+00:00
800,H,PAK,CSM,CSOM,Csomag,Csomag,L,False,2021-08-06 04:20:55.078954+00:00
200,H,PAK,CSM,CSOM,Csomag,Csomag,L,False,2021-08-06 04:20:55.078954+00:00
000,E,PAK,PAC,PAC,Pack,Pack,L,False,2022-01-31 20:43:45.179325+00:00
001,E,PAK,PAC,PAC,Pack,Pack,L,False,2022-01-31 20:43:45.179325+00:00
050,E,PAK,PAC,PAC,Pack,Pack,L,False,2022-01-31 20:43:45.179325+00:00
100,E,PAK,PAC,PAC,Pack,Pack,L,False,2022-01-31 20:43:45.179325+00:00
200,E,PAK,PAC,PAC,Pack,Pack,L,False,2022-01-31 20:43:45.179325+00:00
250,E,PAK,PAC,PAC,Pack,Pack,L,False,2022-01-31 20:43:45.179325+00:00
800,1,PAK,PAC,PAC,包,包,L,False,2021-08-06 04:20:55.078954+00:00
200,1,PAK,PAC,PAC,包,包,L,False,2021-08-06 04:20:55.078954+00:00
800,Z,PAK,PAC,PAC,Pack,Pack,L,False,2021-08-06 04:20:55.078954+00:00
200,E,PAK,PAC,PAC,Pack,Pack,L,False,2021-08-06 04:20:55.078954+00:00
200,Z,PAK,PAC,PAC,Pack,Pack,L,False,2021-08-06 04:20:55.078954+00:00
800,E,PAK,PAC,PAC,Pack,Pack,L,False,2021-08-06 04:20:55.078954+00:00
200,I,PAK,PAC,PAC,Pacco,Pacco,L,False,2021-08-06 04:20:55.078954+00:00
800,I,PAK,PAC,PAC,Pacco,Pacco,L,False,2021-08-06 04:20:55.078954+00:00
800,6,PAK,PAC,PAC,Kutija,Kutija,L,False,2021-08-06 04:20:55.078954+00:00
200,6,PAK,PAC,PAC,Kutija,Kutija,L,False,2021-08-06 04:20:55.078954+00:00
800,P,PAK,PAC,pacote,pacote,Pacote,L,False,2021-08-06 04:20:55.078954+00:00
200,P,PAK,PAC,pacote,pacote,Pacote,L,False,2021-08-06 04:20:55.078954+00:00
800,M,PAK,PAC,pac,包裝,包裝,L,False,2021-08-06 04:20:55.078954+00:00
200,M,PAK,PAC,pac,包裝,包裝,L,False,2021-08-06 04:20:55.078954+00:00
200,3,PAK,PAC,PAC,포장,포장,L,False,2021-08-06 04:20:55.078954+00:00
800,3,PAK,PAC,PAC,포장,포장,L,False,2021-08-06 04:20:55.078954+00:00
200,4,PAK,PAC,PAC,Ambalare,Ambalare,L,False,2021-08-06 04:20:55.078954+00:00
800,4,PAK,PAC,PAC,Ambalare,Ambalare,L,False,2021-08-06 04:20:55.078954+00:00
200,2,PAK,PAC,แพค,แพค,แพค,L,False,2021-08-06 04:20:55.078954+00:00
800,2,PAK,PAC,แพค,แพค,แพค,L,False,2021-08-06 04:20:55.078954+00:00
200,J,PAK,PAC,PCK,パック,パック,L,False,2021-08-06 04:20:55.078954+00:00
800,J,PAK,PAC,PCK,パック,パック,L,False,2021-08-06 04:20:55.078954+00:00
200,B,PAK,PAC,PAC,אריזה,אריזה,L,False,2021-08-06 04:20:55.078954+00:00
800,B,PAK,PAC,PAC,אריזה,אריזה,L,False,2021-08-06 04:20:55.078954+00:00
200,W,PAK,PAC,PAC,Опаковане,Опаковане,L,False,2021-08-06 04:20:55.078954+00:00
800,W,PAK,PAC,PAC,Опаковане,Опаковане,L,False,2021-08-06 04:20:55.078954+00:00
800,G,PAK,PAC,PAC,Συσκευασία,Συσκευασία,L,False,2021-08-06 04:20:55.078954+00:00
200,G,PAK,PAC,PAC,Συσκευασία,Συσκευασία,L,False,2021-08-06 04:20:55.078954+00:00
000,D,PAK,PAK,PAK,Pack,Pack,L,False,2022-01-31 20:43:45.179325+00:00
001,D,PAK,PAK,PAK,Pack,Pack,L,False,2022-01-31 20:43:45.179325+00:00
050,D,PAK,PAK,PAK,Pack,Pack,L,False,2022-01-31 20:43:45.179325+00:00
100,D,PAK,PAK,PAK,Pack,Pack,L,False,2022-01-31 20:43:45.179325+00:00
200,D,PAK,PAK,PAK,Pack,Pack,L,False,2022-01-31 20:43:45.179325+00:00
250,D,PAK,PAK,PAK,Pack,Pack,L,False,2022-01-31 20:43:45.179325+00:00
200,N,PAK,PAK,PAK,Pak,Pack,L,False,2021-08-06 04:20:55.078954+00:00
800,N,PAK,PAK,PAK,Pak,Pack,L,False,2021-08-06 04:20:55.078954+00:00
800,D,PAK,PAK,PAK,Pack,Pack,L,False,2021-08-06 04:20:55.078954+00:00
200,D,PAK,PAK,PAK,Pack,Pack,L,False,2021-08-06 04:20:55.078954+00:00
200,V,PAK,PAK,PAK,Paket,Paket,L,False,2021-08-06 04:20:55.078954+00:00
800,T,PAK,PAK,PAK,Paket,Paket,L,False,2021-08-06 04:20:55.078954+00:00
200,T,PAK,PAK,PAK,Paket,Paket,L,False,2021-08-06 04:20:55.078954+00:00
800,V,PAK,PAK,PAK,Paket,Paket,L,False,2021-08-06 04:20:55.078954+00:00
800,5,PAK,PAK,PAK,Paket,Paket,L,False,2021-08-06 04:20:55.078954+00:00
200,5,PAK,PAK,PAK,Paket,Paket,L,False,2021-08-06 04:20:55.078954+00:00
800,O,PAK,PAK,PAK,Pakke,Pakke,L,False,2021-08-06 04:20:55.078954+00:00
200,K,PAK,PAK,PAK,Pakke,Pakke,L,False,2021-08-06 04:20:55.078954+00:00
200,O,PAK,PAK,PAK,Pakke,Pakke,L,False,2021-08-06 04:20:55.078954+00:00
800,K,PAK,PAK,PAK,Pakke,Pakke,L,False,2021-08-06 04:20:55.078954+00:00
200,L,PAK,PAK,PAK,Paczka,Paczka,L,False,2021-08-06 04:20:55.078954+00:00
800,L,PAK,PAK,PAK,Paczka,Paczka,L,False,2021-08-06 04:20:55.078954+00:00
800,d,PAK,PAK,PAK,Pakovanje,Pakovanje,L,False,2021-08-06 04:20:55.078954+00:00
200,d,PAK,PAK,PAK,Pakovanje,Pakovanje,L,False,2021-08-06 04:20:55.078954+00:00
200,R,PAK,PAK,упак,упаковка,Упаковка,L,False,2021-08-06 04:20:55.078954+00:00
800,R,PAK,PAK,упак,упаковка,Упаковка,L,False,2021-08-06 04:20:55.078954+00:00
800,F,PAK,PAQ,PAQ,Paquet,Paquet,L,False,2021-08-06 04:20:55.078954+00:00
200,F,PAK,PAQ,PAQ,Paquet,Paquet,L,False,2021-08-06 04:20:55.078954+00:00
800,U,PAK,PKT,PKT,Paketti,Paketti,L,False,2021-08-06 04:20:55.078954+00:00
200,U,PAK,PKT,PKT,Paketti,Paketti,L,False,2021-08-06 04:20:55.078954+00:00
000,E,PAL,PAL,PAL,Pallet,Pallet,L,False,2022-01-31 20:43:45.179325+00:00
001,E,PAL,PAL,PAL,Pallet,Pallet,L,False,2022-01-31 20:43:45.179325+00:00
050,E,PAL,PAL,PAL,Pallet,Pallet,L,False,2022-01-31 20:43:45.179325+00:00
100,E,PAL,PAL,PAL,Pallet,Pallet,L,False,2022-01-31 20:43:45.179325+00:00
200,E,PAL,PAL,PAL,Pallet,Pallet,L,False,2022-01-31 20:43:45.179325+00:00
250,E,PAL,PAL,PAL,Pallet,Pallet,L,False,2022-01-31 20:43:45.179325+00:00
000,D,PAL,PAL,PAL,Palette,Palette,L,False,2022-01-31 20:43:45.179325+00:00
001,D,PAL,PAL,PAL,Palette,Palette,L,False,2022-01-31 20:43:45.179325+00:00
050,D,PAL,PAL,PAL,Palette,Palette,L,False,2022-01-31 20:43:45.179325+00:00
100,D,PAL,PAL,PAL,Palette,Palette,L,False,2022-01-31 20:43:45.179325+00:00
200,D,PAL,PAL,PAL,Palette,Palette,L,False,2022-01-31 20:43:45.179325+00:00
250,D,PAL,PAL,PAL,Palette,Palette,L,False,2022-01-31 20:43:45.179325+00:00
800,U,PAL,PAL,PAL,Lava,Lava,L,False,2021-08-06 04:20:55.078954+00:00
200,U,PAL,PAL,PAL,Lava,Lava,L,False,2021-08-06 04:20:55.078954+00:00
800,V,PAL,PAL,PAL,Pall,Pall,L,False,2021-08-06 04:20:55.078954+00:00
200,V,PAL,PAL,PAL,Pall,Pall,L,False,2021-08-06 04:20:55.078954+00:00
200,O,PAL,PAL,PALL,Pall,Pall,L,False,2021-08-06 04:20:55.078954+00:00
800,O,PAL,PAL,PALL,Pall,Pall,L,False,2021-08-06 04:20:55.078954+00:00
800,S,PAL,PAL,PAL,Palet,Palet,L,False,2021-08-06 04:20:55.078954+00:00
200,T,PAL,PAL,PAL,Palet,Palet,L,False,2021-08-06 04:20:55.078954+00:00
800,T,PAL,PAL,PAL,Palet,Palet,L,False,2021-08-06 04:20:55.078954+00:00
200,S,PAL,PAL,PAL,Palet,Palet,L,False,2021-08-06 04:20:55.078954+00:00
200,K,PAL,PAL,PAL,Palle,Palle,L,False,2021-08-06 04:20:55.078954+00:00
800,K,PAL,PAL,PAL,Palle,Palle,L,False,2021-08-06 04:20:55.078954+00:00
200,Q,PAL,PAL,PAL,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
200,5,PAL,PAL,PAL,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
200,d,PAL,PAL,PAL,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
200,L,PAL,PAL,PAL,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
200,C,PAL,PAL,PAL,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
800,6,PAL,PAL,PAL,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
800,L,PAL,PAL,PAL,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
200,6,PAL,PAL,PAL,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
800,Q,PAL,PAL,PAL,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
800,C,PAL,PAL,PAL,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
800,d,PAL,PAL,PAL,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
800,5,PAL,PAL,PAL,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
800,P,PAL,PAL,palete,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
200,P,PAL,PAL,palete,Paleta,Paleta,L,False,2021-08-06 04:20:55.078954+00:00
200,N,PAL,PAL,PAL,Pallet,Pallet,L,False,2021-08-06 04:20:55.078954+00:00
800,N,PAL,PAL,PAL,Pallet,Pallet,L,False,2021-08-06 04:20:55.078954+00:00
800,I,PAL,PAL,PAL,Pallet,Pallet,L,False,2021-08-06 04:20:55.078954+00:00
200,Z,PAL,PAL,PAL,Pallet,Pallet,L,False,2021-08-06 04:20:55.078954+00:00
200,I,PAL,PAL,PAL,Pallet,Pallet,L,False,2021-08-06 04:20:55.078954+00:00
800,Z,PAL,PAL,PAL,Pallet,Pallet,L,False,2021-08-06 04:20:55.078954+00:00
200,E,PAL,PAL,PAL,Pallet,Pallet,L,False,2021-08-06 04:20:55.078954+00:00
800,E,PAL,PAL,PAL,Pallet,Pallet,L,False,2021-08-06 04:20:55.078954+00:00
800,M,PAL,PAL,托板,托板,托板,L,False,2021-08-06 04:20:55.078954+00:00
200,M,PAL,PAL,托板,托板,托板,L,False,2021-08-06 04:20:55.078954+00:00
200,3,PAL,PAL,PAL,팔렛,팔렛,L,False,2021-08-06 04:20:55.078954+00:00
800,3,PAL,PAL,PAL,팔렛,팔렛,L,False,2021-08-06 04:20:55.078954+00:00
200,D,PAL,PAL,PAL,Palette,Palette,L,False,2021-08-06 04:20:55.078954+00:00
800,D,PAL,PAL,PAL,Palette,Palette,L,False,2021-08-06 04:20:55.078954+00:00
800,F,PAL,PAL,pal,Palette,Palette,L,False,2021-08-06 04:20:55.078954+00:00
200,F,PAL,PAL,pal,Palette,Palette,L,False,2021-08-06 04:20:55.078954+00:00
800,4,PAL,PAL,PAL,Paletă,Paletă,L,False,2021-08-06 04:20:55.078954+00:00
200,4,PAL,PAL,PAL,Paletă,Paletă,L,False,2021-08-06 04:20:55.078954+00:00
800,B,PAL,PAL,PAL,משטח,משטח,L,False,2021-08-06 04:20:55.078954+00:00
200,B,PAL,PAL,PAL,משטח,משטח,L,False,2021-08-06 04:20:55.078954+00:00
800,1,PAL,PAL,PAL,调色板,调色板,L,False,2021-08-06 04:20:55.078954+00:00
200,1,PAL,PAL,PAL,调色板,调色板,L,False,2021-08-06 04:20:55.078954+00:00
800,R,PAL,PAL,поддон,поддон,Поддон,L,False,2021-08-06 04:20:55.078954+00:00
200,R,PAL,PAL,поддон,поддон,Поддон,L,False,2021-08-06 04:20:55.078954+00:00
200,J,PAL,PAL,PAL,パレット,パレット,L,False,2021-08-06 04:20:55.078954+00:00
800,J,PAL,PAL,PAL,パレット,パレット,L,False,2021-08-06 04:20:55.078954+00:00
800,2,PAL,PAL,PAL,แพลเลต,แพลเลต,L,False,2021-08-06 04:20:55.078954+00:00
200,2,PAL,PAL,PAL,แพลเลต,แพลเลต,L,False,2021-08-06 04:20:55.078954+00:00
800,H,PAL,RLP,RAKLAP,Raklap,Raklap,L,False,2021-08-06 04:20:55.078954+00:00
200,H,PAL,RLP,RAKLAP,Raklap,Raklap,L,False,2021-08-06 04:20:55.078954+00:00
800,G,PAL,ΠΑΛ,ΠΑΛΕΤΑ,Παλέτα,Παλέτα,L,False,2021-08-06 04:20:55.078954+00:00
200,G,PAL,ΠΑΛ,ΠΑΛΕΤΑ,Παλέτα,Παλέτα,L,False,2021-08-06 04:20:55.078954+00:00
800,W,PAL,ПАЛ,ПАЛ,Палет,Палет,L,False,2021-08-06 04:20:55.078954+00:00
200,W,PAL,ПАЛ,ПАЛ,Палет,Палет,L,False,2021-08-06 04:20:55.078954+00:00
000,E,PAS,PAS,Pas,Pascal sec,Pascal second,L,False,2022-01-31 20:43:45.179325+00:00
001,E,PAS,PAS,Pas,Pascal sec,Pascal second,L,False,2022-01-31 20:43:45.179325+00:00
050,E,PAS,PAS,Pas,Pascal sec,Pascal second,L,False,2022-01-31 20:43:45.179325+00:00
100,E,PAS,PAS,Pas,Pascal sec,Pascal second,L,False,2022-01-31 20:43:45.179325+00:00
200,E,PAS,PAS,Pas,Pascal sec,Pascal second,L,False,2022-01-31 20:43:45.179325+00:00
250,E,PAS,PAS,Pas,Pascal sec,Pascal second,L,False,2022-01-31 20:43:45.179325+00:00
000,D,PAS,PAS,Pa.s,Pa.s,Pascalsekunde,L,False,2022-01-31 20:43:45.179325+00:00
001,D,PAS,PAS,Pa.s,Pa.s,Pascalsekunde,L,False,2022-01-31 20:43:45.179325+00:00
050,D,PAS,PAS,Pa.s,Pa.s,Pascalsekunde,L,False,2022-01-31 20:43:45.179325+00:00
100,D,PAS,PAS,Pa.s,Pa.s,Pascalsekunde,L,False,2022-01-31 20:43:45.179325+00:00
200,D,PAS,PAS,Pa.s,Pa.s,Pascalsekunde,L,False,2022-01-31 20:43:45.179325+00:00
250,D,PAS,PAS,Pa.s,Pa.s,Pascalsekunde,L,False,2022-01-31 20:43:45.179325+00:00
800,I,PAS,PAS,pas,pas,Secondo Pascal,L,False,2021-08-06 04:20:55.078954+00:00
200,I,PAS,PAS,pas,pas,Secondo Pascal,L,False,2021-08-06 04:20:55.078954+00:00
200,S,PAS,PAS,Pa.s,Pa.s,Pascal-segundo,L,False,2021-08-06 04:20:55.078954+00:00
800,Q,PAS,PAS,Pa.s,Pa.s,Pascalsekunda,L,False,2021-08-06 04:20:55.078954+00:00
800,D,PAS,PAS,Pa.s,Pa.s,Pascalsekunde,L,False,2021-08-06 04:20:55.078954+00:00
800,L,PAS,PAS,Pa.s,Pa.s,Paskalosekunda,L,False,2021-08-06 04:20:55.078954+00:00
200,U,PAS,PAS,Pa.s,Pa.s,Pascalsekunti,L,False,2021-08-06 04:20:55.078954+00:00
200,T,PAS,PAS,Pa.s,Pa.s,Pascalsaniye,L,False,2021-08-06 04:20:55.078954+00:00
200,L,PAS,PAS,Pa.s,Pa.s,Paskalosekunda,L,False,2021-08-06 04:20:55.078954+00:00
200,P,PAS,PAS,Pa.s,Pa.s,Pascal-segundo,L,False,2021-08-06 04:20:55.078954+00:00
800,T,PAS,PAS,Pa.s,Pa.s,Pascalsaniye,L,False,2021-08-06 04:20:55.078954+00:00
800,P,PAS,PAS,Pa.s,Pa.s,Pascal-segundo,L,False,2021-08-06 04:20:55.078954+00:00
800,K,PAS,PAS,Pa.s,Pa.s,Pascalsekund,L,False,2021-08-06 04:20:55.078954+00:00
200,D,PAS,PAS,Pa.s,Pa.s,Pascalsekunde,L,False,2021-08-06 04:20:55.078954+00:00
800,U,PAS,PAS,Pa.s,Pa.s,Pascalsekunti,L,False,2021-08-06 04:20:55.078954+00:00
800,S,PAS,PAS,Pa.s,Pa.s,Pascal-segundo,L,False,2021-08-06 04:20:55.078954+00:00
200,K,PAS,PAS,Pa.s,Pa.s,Pascalsekund,L,False,2021-08-06 04:20:55.078954+00:00
200,Q,PAS,PAS,Pa.s,Pa.s,Pascalsekunda,L,False,2021-08-06 04:20:55.078954+00:00
800,1,PAS,PAS,帕,帕秒,帕秒,L,False,2021-08-06 04:20:55.078954+00:00
200,1,PAS,PAS,帕,帕秒,帕秒,L,False,2021-08-06 04:20:55.078954+00:00
200,5,PAS,PAS,Pa.s,Pascal s,Pascal sekunda,L,False,2021-08-06 04:20:55.078954+00:00
800,5,PAS,PAS,Pa.s,Pascal s,Pascal sekunda,L,False,2021-08-06 04:20:55.078954+00:00
200,Z,PAS,PAS,Pas,Pascal sec,Pascal second,L,False,2021-08-06 04:20:55.078954+00:00
800,4,PAS,PAS,Pas,Pascal sec,Pascal secundă,L,False,2021-08-06 04:20:55.078954+00:00
800,N,PAS,PAS,Pas,Pascal sec,Pascal second,L,False,2021-08-06 04:20:55.078954+00:00
800,Z,PAS,PAS,Pas,Pascal sec,Pascal second,L,False,2021-08-06 04:20:55.078954+00:00
200,E,PAS,PAS,Pas,Pascal sec,Pascal second,L,False,2021-08-06 04:20:55.078954+00:00
200,N,PAS,PAS,Pas,Pascal sec,Pascal second,L,False,2021-08-06 04:20:55.078954+00:00
200,4,PAS,PAS,Pas,Pascal sec,Pascal secundă,L,False,2021-08-06 04:20:55.078954+00:00
800,E,PAS,PAS,Pas,Pascal sec,Pascal second,L,False,2021-08-06 04:20:55.078954+00:00
800,2,PAS,PAS,pas,Pascal sec,ปาสคาลวินาที,L,False,2021-08-06 04:20:55.078954+00:00
200,2,PAS,PAS,pas,Pascal sec,ปาสคาลวินาที,L,False,2021-08-06 04:20:55.078954+00:00
800,F,PAS,PAS,Pa.s,Pascal.sec,Pascal-seconde,L,False,2021-08-06 04:20:55.078954+00:00
200,F,PAS,PAS,Pa.s,Pascal.sec,Pascal-seconde,L,False,2021-08-06 04:20:55.078954+00:00
800,H,PAS,PAS,pas,Pascalsek.,Pascalmásodperc,L,False,2021-08-06 04:20:55.078954+00:00
800,O,PAS,PAS,pas,Pascalsek.,Pascalsekund,L,False,2021-08-06 04:20:55.078954+00:00
200,H,PAS,PAS,pas,Pascalsek.,Pascalmásodperc,L,False,2021-08-06 04:20:55.078954+00:00
200,O,PAS,PAS,pas,Pascalsek.,Pascalsekund,L,False,2021-08-06 04:20:55.078954+00:00
800,V,PAS,PAS,Pa.s,Pascalsek.,Pascalsekund,L,False,2021-08-06 04:20:55.078954+00:00
800,C,PAS,PAS,Pa.s,Pascalsek.,Pascalsekunda,L,False,2021-08-06 04:20:55.078954+00:00
200,V,PAS,PAS,Pa.s,Pascalsek.,Pascalsekund,L,False,2021-08-06 04:20:55.078954+00:00
200,C,PAS,PAS,Pa.s,Pascalsek.,Pascalsekunda,L,False,2021-08-06 04:20:55.078954+00:00
800,d,PAS,PAS,Pas,Paskal sek,Paskal sekund,L,False,2021-08-06 04:20:55.078954+00:00
800,6,PAS,PAS,Pas,Paskal sek,Paskal sekunda,L,False,2021-08-06 04:20:55.078954+00:00
200,6,PAS,PAS,Pas,Paskal sek,Paskal sekunda,L,False,2021-08-06 04:20:55.078954+00:00
200,d,PAS,PAS,Pas,Paskal sek,Paskal sekund,L,False,2021-08-06 04:20:55.078954+00:00
200,M,PAS,PAS,pas,巴斯卡秒,巴斯卡秒,L,False,2021-08-06 04:20:55.078954+00:00
800,M,PAS,PAS,pas,巴斯卡秒,巴斯卡秒,L,False,2021-08-06 04:20:55.078954+00:00
200,3,PAS,PAS,Pas,파스칼초,파스칼초,L,False,2021-08-06 04:20:55.078954+00:00
800,3,PAS,PAS,Pas,파스칼초,파스칼초,L,False,2021-08-06 04:20:55.078954+00:00
200,R,PAS,PAS,Пас/с,паск/сек,Паскаль/секунда,L,False,2021-08-06 04:20:55.078954+00:00
800,R,PAS,PAS,Пас/с,паск/сек,Паскаль/секунда,L,False,2021-08-06 04:20:55.078954+00:00
800,J,PAS,PAS,PAS,パスカル秒,パスカル秒,L,False,2021-08-06 04:20:55.078954+00:00
200,J,PAS,PAS,PAS,パスカル秒,パスカル秒,L,False,2021-08-06 04:20:55.078954+00:00
200,G,PAS,PAS,Pas,Πασκάλ δευ,Πασκάλ δευτερόλεπτο,L,False,2021-08-06 04:20:55.078954+00:00
800,G,PAS,PAS,Pas,Πασκάλ δευ,Πασκάλ δευτερόλεπτο,L,False,2021-08-06 04:20:55.078954+00:00
200,W,PAS,PAS,Pas,Паскал сек,Паскал секунда,L,False,2021-08-06 04:20:55.078954+00:00
800,W,PAS,PAS,Pas,Паскал сек,Паскал секунда,L,False,2021-08-06 04:20:55.078954+00:00
200,B,PAS,PAS,Pas,שניית פסקל,שניית פסקל,L,False,2021-08-06 04:20:55.078954+00:00
800,B,PAS,PAS,Pas,שניית פסקל,שניית פסקל,L,False,2021-08-06 04:20:55.078954+00:00
200,S,PCT,CEB,CeB,ParticipGr,Participación en grupo en %,L,False,2021-08-06 04:20:55.078954+00:00
800,S,PCT,CEB,CeB,ParticipGr,Participación en grupo en %,L,False,2021-08-06 04:20:55.078954+00:00
800,P,PCT,CTL,CTL,QtaGrpEmpr,Quota grp.empresas em %,L,False,2021-08-06 04:20:55.078954+00:00
200,P,PCT,CTL,CTL,QtaGrpEmpr,Quota grp.empresas em %,L,False,2021-08-06 04:20:55.078954+00:00
000,D,PCT,PCT,PCT,KAnt.,Konzernanteil in Prozent,L,False,2022-01-31 20:43:45.179325+00:00
001,D,PCT,PCT,PCT,KAnt.,Konzernanteil in Prozent,L,False,2022-01-31 20:43:45.179325+00:00
050,D,PCT,PCT,PCT,KAnt.,Konzernanteil in Prozent,L,False,2022-01-31 20:43:45.179325+00:00
100,D,PCT,PCT,PCT,KAnt.,Konzernanteil in Prozent,L,False,2022-01-31 20:43:45.179325+00:00
200,D,PCT,PCT,PCT,KAnt.,Konzernanteil in Prozent,L,False,2022-01-31 20:43:45.179325+00:00
250,D,PCT,PCT,PCT,KAnt.,Konzernanteil in Prozent,L,False,2022-01-31 20:43:45.179325+00:00
200,F,PCT,PCT,PCT,Part grpe,Part du groupe en pourcentage,L,False,2021-08-06 04:20:55.078954+00:00
800,F,PCT,PCT,PCT,Part grpe,Part du groupe en pourcentage,L,False,2021-08-06 04:20:55.078954+00:00
000,E,PCT,PRC,PrC,Group prop,Group proportion,L,False,2022-01-31 20:43:45.179325+00:00
001,E,PCT,PRC,PrC,Group prop,Group proportion,L,False,2022-01-31 20:43:45.179325+00:00
050,E,PCT,PRC,PrC,Group prop,Group proportion,L,False,2022-01-31 20:43:45.179325+00:00
